update,episodes,frames,FPS,duration,return_mean,return_std,return_min,return_max,success_rate,reshaped_return_mean,reshaped_return_std,reshaped_return_min,reshaped_return_max,reshaped_return_bonus_mean,reshaped_return_bonus_std,reshaped_return_bonus_min,reshaped_return_bonus_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,loss,grad_norm
508,10161,1300480,73.27699438908579,17942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9281316161155702,0.0019423503836151212,-0.0001895576515380526,5.66738041015924e-05,-0.019442535936832428,0.0032371969427913427
509,10193,1303040,73.33306419865384,17977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.928343665599823,0.00021825675285072068,0.0008882115085725673,0.00012181897691334597,-0.018334316089749336,0.003935731831006706
510,10210,1305600,73.02402846494563,18012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9295995563268662,-0.003524013448623009,-0.000869839828919794,6.228895163076231e-05,-0.020134689286351204,0.0024025479797273874
511,10221,1308160,73.36303223585593,18047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.929898312687874,-0.002092572371475398,0.0001440129892216646,6.027068438925198e-05,-0.01912483386695385,0.002488392754457891
512,10253,1310720,72.93325939536967,18082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.931059893965721,-0.0018367777418461628,0.00019784378600888887,6.754738624294986e-05,-0.01907898113131523,0.0021629149559885263
513,10272,1313280,73.0498021524163,18118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9312781691551208,0.0006083312619011849,-0.0004660166596295312,6.847613040008582e-05,-0.01974456012248993,0.003732907585799694
514,10282,1315840,72.85458649830542,18153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9320629119873045,0.001359782271902077,0.0002842015914211515,6.637764381594025e-05,-0.019003238528966904,0.004229350597597659
515,10296,1318400,72.69669697613358,18188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9328183859586716,0.001042703313396487,0.00048812243730935736,5.4439945142803484e-05,-0.01881284173578024,0.0029917892534285784
516,10331,1320960,72.67444122269453,18223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9341936558485031,0.0006703042548906524,-0.0010241669948300113,6.654266926489071e-05,-0.02033283282071352,0.004450109321624041
517,10344,1323520,72.56218278385091,18258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9331512749195099,0.0013850268762325868,0.0008844754788697173,4.1678948036860675e-05,-0.01842619851231575,0.0028524493100121617
518,10360,1326080,72.82243634739899,18294,0.01035156287252903,0.08216298312468366,0.0,0.6625000238418579,0.015625,0.20703125,1.643259603356523,0.0,13.25,0.0,0.0,0.0,0.0,126.75,9.921567416492215,48.0,128.0,1.932684725522995,0.028031041845679283,-0.06561650956136872,0.7326652367337374,0.28138928674161434,0.1908428743481636
519,10391,1328640,72.3824014813243,18329,0.01035156287252903,0.08216298312468368,0.0,0.6625000238418579,0.015625,0.20703125,1.643259603356523,0.0,13.25,0.0,0.0,0.0,0.0,126.75,9.921567416492215,48.0,128.0,1.926366886496544,0.0560784226283431,0.010881386633263901,0.0023595799793838523,-0.007202492095530033,0.059562716633081436
520,10405,1331200,71.37255090164575,18365,0.01035156287252903,0.08216298312468368,0.0,0.6625000238418579,0.015625,0.20703125,1.643259603356523,0.0,13.25,0.0,0.0,0.0,0.0,126.75,9.921567416492215,48.0,128.0,1.9236594974994659,0.04380566887557506,0.012697647884488105,0.00035933463077526535,-0.006359279155731201,0.008453305345028639
521,10420,1333760,72.5336674124952,18400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9235273361206056,0.0325117499101907,0.009369409276405349,0.000305814855164499,-0.009712956380099058,0.013005041982978582
522,10455,1336320,72.82198246499775,18435,0.0048583983443677425,0.03856234136785497,0.0,0.3109374940395355,0.015625,0.09716796875,0.7712468421413871,0.0,6.21875,0.0,0.0,0.0,0.0,127.53125,3.7205877811845807,98.0,128.0,1.9241767913103103,0.0424862077459693,-0.04577732947655022,0.2509663014439866,0.060464054346084595,0.12396369501948357
523,10467,1338880,72.82404004467615,18470,0.0048583983443677425,0.038562341367854976,0.0,0.3109374940395355,0.015625,0.09716796875,0.7712468421413871,0.0,6.21875,0.0,0.0,0.0,0.0,127.53125,3.7205877811845807,98.0,128.0,1.92288353741169,0.05574549734592438,0.008445865218527615,0.001975975844834466,-0.009794982150197029,0.044353360310196877
524,10482,1341440,72.88990841631475,18505,0.0048583983443677425,0.038562341367854976,0.0,0.3109374940395355,0.015625,0.09716796875,0.7712468421413871,0.0,6.21875,0.0,0.0,0.0,0.0,127.53125,3.7205877811845807,98.0,128.0,1.9235142856836318,0.04554803716018796,0.011400734935887159,0.0012639318352739791,-0.00720244157128036,0.01242428319528699
525,10515,1344000,72.52512755603799,18541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9245601177215577,0.025345886312425136,0.024492453527636827,0.0015820919732504992,0.006037898827344179,0.02202929463237524
526,10530,1346560,72.84400302183987,18576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9254495054483414,0.011187778995372356,0.004146462128846906,0.00041577490846975704,-0.014900144655257463,0.014569806400686502
527,10542,1349120,72.72878691381497,18611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.926201131939888,0.011096824833657593,0.0011551814815902615,0.0001838482749008108,-0.01801490504294634,0.007875165902078152
528,10574,1351680,72.8758047221424,18646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9281427443027495,0.009314765315502882,0.0049774780345615,0.0010654034180333839,-0.013771248050034046,0.016849311534315348
529,10592,1354240,72.8634197013859,18681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9289294868707656,0.005097987269982696,0.0007777991886541713,0.00031426665464096004,-0.018354362808167934,0.006725183920934796
530,10602,1356800,72.3349872611307,18717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9295491844415664,0.004555299511412159,0.002004255454085069,8.669148510307423e-05,-0.01724789012223482,0.00584024959243834
531,10617,1359360,72.83812123742025,18752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9288686245679854,0.004278369009261951,0.0025824671341979407,8.206894440263569e-05,-0.01666518347337842,0.0042179718147963285
532,10653,1361920,72.7808389946186,18787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9290093332529068,0.002541486601694487,0.002114079180319095,0.00019643811046989867,-0.017077796161174774,0.006609713193029165
533,10664,1364480,73.05683607937162,18822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9300824582576752,0.00010488945699762566,-0.0010542280306253815,0.000145790997066797,-0.020282156765460968,0.004825807875022292
534,10680,1367040,72.89925303546823,18857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.93132803440094,0.0024255179072497413,-0.0002586674061603844,0.00019185756168553782,-0.019476018846035004,0.00584355357568711
535,10712,1369600,72.64781639433953,18893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9339867532253265,0.0020847719089942983,0.0013844474273355446,0.00013061682611805736,-0.01789011061191559,0.004935254924930632
536,10726,1372160,72.72821695592093,18928,0.006396484561264515,0.050770522242510004,0.0,0.40937501192092896,0.015625,0.1279296875,1.015410415281625,0.0,8.1875,0.0,0.0,0.0,0.0,127.3125,5.456862079070718,84.0,128.0,1.9329724937677384,0.020411608321592212,-0.05432957432931289,0.3595582998052123,0.1061198515817523,0.1196671687066555
537,10740,1374720,72.5706867357408,18963,0.006396484561264515,0.050770522242510004,0.0,0.40937501192092896,0.015625,0.1279296875,1.015410415281625,0.0,8.1875,0.0,0.0,0.0,0.0,127.3125,5.456862079070718,84.0,128.0,1.9307506561279297,0.035579823562875396,0.004905754211358726,0.0008262077230028808,-0.013988647609949112,0.0291735902428627
538,10775,1377280,72.63155155535014,18998,0.006396484561264515,0.05077052224251,0.0,0.40937501192092896,0.015625,0.1279296875,1.015410415281625,0.0,8.1875,0.0,0.0,0.0,0.0,127.3125,5.456862079070718,84.0,128.0,1.9256711065769196,0.03349716896191239,0.014994048094376922,0.0008948617170972284,-0.003815231379121542,0.0181020712479949
539,10788,1379840,72.93208978718754,19033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9258526742458344,0.024371687229722737,0.006311122432816774,0.00027523628014023414,-0.012809785548597574,0.010219571646302938
540,10802,1382400,72.75709505658952,19069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9251262485980987,0.02093485908117145,0.008068302436731756,0.000773051680153003,-0.010796433314681053,0.013757079839706421
541,10835,1384960,72.92259906855858,19104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9291405856609343,0.01496644029393792,0.0064190981909632685,0.0004496369292610325,-0.012647488620132208,0.00746186263859272
542,10852,1387520,72.96588829790505,19139,0.0076049803756177425,0.060362660398233375,0.0,0.4867187440395355,0.015625,0.152099609375,1.207253222748955,0.0,9.734375,0.0,0.0,0.0,0.0,127.140625,6.821077598838397,73.0,128.0,1.9304315716028213,0.046491213329136374,-0.09565421086736023,0.6676291347917869,0.21885603666305542,0.17093729972839355
543,10863,1390080,72.92763115489952,19174,0.0076049803756177425,0.060362660398233375,0.0,0.4867187440395355,0.015625,0.152099609375,1.207253222748955,0.0,9.734375,0.0,0.0,0.0,0.0,127.140625,6.821077598838397,73.0,128.0,1.9298311203718184,0.08168080486357213,0.012854604492895305,0.003099401801591739,-0.004894005600363016,0.06435444578528404
544,10894,1392640,72.92504419936537,19209,0.0076049803756177425,0.06036266039823337,0.0,0.4867187440395355,0.015625,0.152099609375,1.207253222748955,0.0,9.734375,0.0,0.0,0.0,0.0,127.140625,6.821077598838397,73.0,128.0,1.9287552624940871,0.06284233266487718,0.03293789043091237,0.003418012143811211,0.015359343960881233,0.037040773779153824
545,10912,1395200,73.01131996523227,19244,0.0076049803756177425,0.06036266039823337,0.0,0.4867187440395355,0.015625,0.152099609375,1.207253222748955,0.0,9.734375,0.0,0.0,0.0,0.0,127.140625,6.821077598838397,73.0,128.0,1.9283777207136152,0.035900659114122394,0.013544069475028665,0.0006879993678012397,-0.005395707907155156,0.009272277122363448
546,10924,1397760,72.92880507808681,19279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9276470482349395,0.026644737971946598,0.006138019525678828,0.0002948761572042713,-0.012991012539714575,0.005471535259857774
547,10937,1400320,72.82339500118505,19314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9283479303121567,0.02025231681764126,0.004868238588096574,0.000428627771907486,-0.014200924895703793,0.007325545884668827
548,10973,1402880,72.87307306857298,19349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9273251265287399,0.019158134469762444,0.005081187000905629,0.00043650342922774144,-0.013973812106996775,0.010484242113307118
549,10986,1405440,72.94266716371996,19385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9292861849069596,0.013852867600508034,0.0056697105232160535,0.00013448239651552284,-0.013555909506976604,0.004756736452691257
550,11001,1408000,72.95015626908693,19420,0.00815429724752903,0.06472272790038094,0.0,0.5218750238418579,0.015625,0.1630859375,1.2944544988704687,0.0,10.4375,0.0,0.0,0.0,0.0,127.0625,7.441175562369161,68.0,128.0,1.9290980249643326,0.014425574359484017,-0.0019077493299846538,0.04275914167210431,0.00018084049224853516,0.019464384764432907
551,11032,1410560,72.87783813914893,19455,0.00815429724752903,0.06472272790038096,0.0,0.5218750238418579,0.015625,0.1630859375,1.2944544988704687,0.0,10.4375,0.0,0.0,0.0,0.0,127.0625,7.441175562369161,68.0,128.0,1.931144690513611,0.010566131258383394,0.004840334357868414,0.0002926877292338759,-0.014324768912047148,0.00840315967798233
552,11047,1413120,72.81093940768869,19490,0.00815429724752903,0.06472272790038096,0.0,0.5218750238418579,0.015625,0.1630859375,1.2944544988704687,0.0,10.4375,0.0,0.0,0.0,0.0,127.0625,7.441175562369161,68.0,128.0,1.930829244852066,0.007604991178959608,0.0035093610669719054,0.00010958574348478577,-0.015744138974696398,0.004616077174432576
553,11061,1415680,70.52577429121237,19526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.931090348958969,0.004575255897361785,0.002200828412605915,0.0002435873908325448,-0.016988281160593033,0.005924189230427146
554,11095,1418240,72.46920598853228,19562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9297829419374466,0.004334944620495662,0.0020934320607921106,0.0001765638235156075,-0.017116114497184753,0.003801268176175654
555,11109,1420800,72.30615300047297,19597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9310201436281205,0.0028998958121519538,0.0012839894865464883,0.0001163465600257041,-0.017968039959669113,0.0039346934063360095
556,11123,1423360,72.31744674465628,19632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.930911549925804,0.002247953449841589,0.0005873065616469829,0.00012589123771249432,-0.018658862449228764,0.0028965765377506614
557,11155,1425920,72.41829942989048,19668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9328701138496398,0.001953163792495616,0.0008334854188433383,0.0002460363259160659,-0.018372198566794395,0.005886942148208618
558,11172,1428480,72.75513689565116,19703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9327698945999146,0.0005528163354028948,0.0002933613050117856,9.269197844332666e-05,-0.0189879909157753,0.003991246805526316
559,11184,1431040,72.47255068164708,19738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9328324913978576,0.001316413434688002,0.00024160624816431666,7.03304840499186e-05,-0.01905155461281538,0.003443128545768559
560,11215,1433600,72.54088555358089,19774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9336061239242555,0.000668198546190979,0.0006638239377934951,0.0001784213860446471,-0.018583026714622974,0.003972247242927551
561,11232,1436160,72.66032834151441,19809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9362013697624207,-0.0003661072198156035,-0.00011446077623986642,8.58138420881005e-05,-0.01943356730043888,0.0030745045514777303
562,11245,1438720,72.49107583334502,19844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9373869121074676,-0.000657391771892435,-0.0010719304375015782,5.068630121058959e-05,-0.020420455373823643,0.0032185536110773683
563,11258,1441280,72.23029724788061,19880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.937842181324959,0.0006675397176877595,-1.2227435581735357e-05,9.144269970420282e-05,-0.019344928674399853,0.003059629932977259
564,11293,1443840,72.14888477032183,19915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9389995098114015,0.0033872406464070083,0.00029360811568039934,0.00010628197069308953,-0.01904324535280466,0.004435868468135595
565,11307,1446400,72.32013495245367,19950,0.01145019568502903,0.09088311073683501,0.0,0.7328125238418579,0.015625,0.22900390625,1.8176621555995502,0.0,14.65625,0.0,0.0,0.0,0.0,126.59375,11.16176334355374,38.0,128.0,1.9380745142698288,0.043738780170679094,-0.08447830643472116,1.0428020557854323,0.4175420105457306,0.20832575857639313
566,11322,1448960,72.19315637687224,19986,0.01145019568502903,0.09088311073683501,0.0,0.7328125238418579,0.015625,0.22900390625,1.8176621555995502,0.0,14.65625,0.0,0.0,0.0,0.0,126.59375,11.16176334355374,38.0,128.0,1.935150608420372,0.0785465005785227,0.014587745838798582,0.004096535011194646,-0.0027154923882335424,0.08428758010268211
567,11352,1451520,71.77723422973972,20022,0.01145019568502903,0.090883110736835,0.0,0.7328125238418579,0.015625,0.22900390625,1.8176621555995502,0.0,14.65625,0.0,0.0,0.0,0.0,126.59375,11.16176334355374,38.0,128.0,1.9314814507961273,0.06444626105949283,0.019823828758671877,0.0011867799421452219,0.0011024049017578363,0.017455142457038164
568,11368,1454080,71.90921776373119,20057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.928515887260437,0.04930736683309078,0.016320929513312876,0.0009189719283313024,-0.0025047428207471967,0.013350010383874178
569,11382,1456640,72.42727142033723,20092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.928142672777176,0.031719818338751794,0.00969216488301754,0.0002741230257015559,-0.009452200029045343,0.004625197499990463
570,11415,1459200,71.56108331302394,20128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9288023650646209,0.02134004775434732,0.010786209173966199,0.0005078072092146613,-0.008247910300269723,0.009208533447235823
571,11431,1461760,72.09603561847244,20164,0.012219238094985485,0.0969871956300547,0.0,0.782031238079071,0.015625,0.244384765625,1.9397439421696694,0.0,15.640625,0.0,0.0,0.0,0.0,126.484375,12.029900492496811,31.0,128.0,1.9279831111431123,0.04830764103680849,-0.07952246223285328,1.0827230534399859,0.4425592655315995,0.18728210777044296
572,11445,1464320,72.49918864434552,20199,0.012219238094985485,0.0969871956300547,0.0,0.782031238079071,0.015625,0.244384765625,1.9397439421696694,0.0,15.640625,0.0,0.0,0.0,0.0,126.484375,12.029900492496811,31.0,128.0,1.924238270521164,0.08414964471012354,0.015189271059352904,0.003313359510502778,-0.0023964315187186003,0.07901857420802116
573,11476,1466880,72.66153497844316,20234,0.012219238094985485,0.09698719563005469,0.0,0.782031238079071,0.015625,0.244384765625,1.9397439421696694,0.0,15.640625,0.0,0.0,0.0,0.0,126.484375,12.029900492496811,31.0,128.0,1.9210611999034881,0.058958095870912074,0.030628484347835182,0.0017453830500016921,0.012290563434362411,0.025307590141892433
574,11493,1469440,72.76720157230129,20270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9198419511318208,0.03693577786907554,0.015315926773473619,0.0006645415101957042,-0.003550221910700202,0.011134058935567737
575,11506,1472000,72.85820218202936,20305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9185688942670822,0.025055513810366394,0.008721594454254956,0.00037308266946638473,-0.010277552530169487,0.007310583721846342
576,11536,1474560,72.90000435128927,20340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9190727770328522,0.01441575223580003,0.008267334615811705,0.0004050836265378166,-0.010720851365476847,0.005869927583262324
577,11553,1477120,72.76252590585884,20375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9206747531890869,0.007803435006644577,0.00439782909634232,0.00020132707213633695,-0.01470825495198369,0.006542567629367113
578,11567,1479680,72.98100060524224,20410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9235485017299652,0.0028274986732867544,0.0014948974399885628,0.00010676135607354809,-0.017687208019196987,0.004162019002251327
579,11580,1482240,72.78856579761576,20445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9239335834980011,0.0008305182709591463,0.0005784696535556577,8.542778305127285e-05,-0.018618151545524597,0.002408244996331632
580,11614,1484800,72.62386197964463,20480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9233720481395722,-0.0005523559062567074,0.00014148985392239413,0.00013038065444561652,-0.01902704034000635,0.005571839632466435
581,11628,1487360,72.79444007459794,20516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.924831745028496,-0.001045215468184324,0.00013493182996171527,9.264828922823653e-05,-0.019067062996327877,0.004128662520088255
582,11644,1489920,72.43058732557131,20551,0.008593750186264515,0.06821077746681273,0.0,0.550000011920929,0.015625,0.171875,1.3642155197676795,0.0,11.0,0.0,0.0,0.0,0.0,127.0,7.937253933193772,64.0,128.0,1.923865556716919,0.033579096710309383,-0.09253374785475899,0.7596572953392752,0.26805624552071095,0.21891633793711662
583,11673,1492480,72.53308629946602,20586,0.008593750186264515,0.06821077746681274,0.0,0.550000011920929,0.015625,0.171875,1.3642155197676795,0.0,11.0,0.0,0.0,0.0,0.0,127.0,7.937253933193772,64.0,128.0,1.9169856041669844,0.07779035195708275,0.01290129985427484,0.004132523783482611,-0.004202293581329286,0.09793491661548615
584,11689,1495040,72.44129830286776,20622,0.008593750186264515,0.06821077746681276,0.0,0.550000011920929,0.015625,0.171875,1.3642155197676795,0.0,11.0,0.0,0.0,0.0,0.0,127.0,7.937253933193772,64.0,128.0,1.9139217913150788,0.06184452455490828,0.017719840549398215,0.0012744793431920696,-0.0007821376202628016,0.020995567087084055
585,11704,1497600,72.60619779473198,20657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9136407971382141,0.04958660425618291,0.012237608258146793,0.0003683871149405604,-0.00671460572630167,0.006467821076512337
586,11736,1500160,72.76110882716101,20692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9146261662244797,0.03381054564379156,0.018441657931543887,0.0010493256588233633,-0.00017994061636272818,0.015475058928132057
587,11751,1502720,72.66077136044161,20727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.915447759628296,0.02222624942660332,0.007153092254884541,0.00019871426193276422,-0.011902027763426304,0.007862379075959325
588,11765,1505280,72.44745491991529,20763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9171724528074265,0.017642631940543652,0.006025532569037751,0.0001324429838859942,-0.013079969678074121,0.00446180091239512
589,11797,1507840,72.5185223171635,20798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9179681271314621,0.01048288617748767,0.006714921910315752,0.00018469601036485983,-0.012372411787509918,0.0063754667062312365
590,11813,1510400,72.99895485096349,20833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9186166942119598,0.006298589101061225,0.003719169754185714,9.586981532265782e-05,-0.015419063158333302,0.0037437425926327705
591,11826,1512960,72.42368567917501,20868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9209207147359848,0.00238681125047151,0.001311376784724416,7.320387976506026e-05,-0.01786122750490904,0.006814292166382074
592,11857,1515520,72.76198944090298,20904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.9214170038700105,0.001305520644018543,0.0010334109345421895,0.00011962730441155145,-0.01812094636261463,0.00359009369276464
593,11874,1518080,72.93388458886827,20939,0.012219238094985485,0.0969871956300547,0.0,0.782031238079071,0.015625,0.244384765625,1.9397439421696694,0.0,15.640625,0.0,0.0,0.0,0.0,126.484375,12.029900492496811,31.0,128.0,1.9217600613832473,0.038118251040577894,-0.13566060998637114,1.6137034715793561,0.6519735753536224,0.24774324148893356
594,11888,1520640,72.99536686805791,20974,0.012219238094985485,0.0969871956300547,0.0,0.782031238079071,0.015625,0.244384765625,1.9397439421696694,0.0,15.640625,0.0,0.0,0.0,0.0,126.484375,12.029900492496811,31.0,128.0,1.9177272468805313,0.07665847931057215,0.009068265778478236,0.00279514113208279,-0.008711435832083225,0.06657908111810684
595,11902,1523200,73.04234673435742,21009,0.012219238094985485,0.0969871956300547,0.0,0.782031238079071,0.015625,0.244384765625,1.9397439421696694,0.0,15.640625,0.0,0.0,0.0,0.0,126.484375,12.029900492496811,31.0,128.0,1.9159430623054505,0.06824645362794399,0.019061703211627902,0.0008084967812465038,0.00030652142595499754,0.020561583340168
596,11936,1525760,72.90791687482219,21044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0,128.0,1.917775645852089,0.048621232621371746,0.022473643789999186,0.0018881073861848562,0.004239941627020016,0.020715235732495785
